[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0.11275744491765939, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.3065065135431453, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823, 0.04148114582422823]]
[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0.5609886772835895, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0.0759215615327073, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634, 0.027929981629515634]]
[[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0.09970888198140719, 0.09970888198140719, 0.09970888198140719, 0.09970888198140719, 0.27103684202602674, 0.03668084778314938, 0.03668084778314938, 0.03668084778314938, 0.03668084778314938, 0.03668084778314938, 0, 0.03668084778314938, 0.03668084778314938, 0.03668084778314938, 0.03668084778314938]]
[[2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0.12589645310060965, 0.12589645310060965, 0.12589645310060965, 0.12589645310060965, 0, 0.04631471681211897, 0.04631471681211897, 0.04631471681211897, 0.04631471681211897, 0.12589645310060965, 0, 0.04631471681211897, 0.04631471681211897, 0.04631471681211897, 0.046314716812118975]]
[[1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0.12454545890870343, 0.12454545890870343, 0.045817713823774656, 0, 0.045817713823774656, 0.045817713823774656, 0.045817713823774656, 0.045817713823774656, 0.045817713823774656, 0, 0.045817713823774656, 0.045817713823774656, 0.045817713823774656, 0.3385496577686213]]
[[2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0.15208764424537688, 0.15208764424537688, 0.15208764424537688, 0, 0.15208764424537688, 0.05594991757407036, 0.05594991757407036, 0.05594991757407036, 0.05594991757407036, 0, 0.055949917574070376, 0.055949917574070376, 0.055949917574070376, 0]]
[[1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0.08824496243063147, 0.03246350746517562, 0, 0.03246350746517562, 0.03246350746517562, 0.03246350746517562, 0.03246350746517562, 0.6520469778479635, 0, 0.03246350746517562, 0.03246350746517562, 0.03246350746517562, 0]]
[[2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0.15452325657774904, 0.15452325657774904, 0, 0.15452325657774904, 0.15452325657774904, 0.056845929277813706, 0.056845929277813706, 0, 0, 0.056845929277813706, 0.056845929277813706, 0.15452325657774904, 0]]
[[1, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0.18276464465750122, 0, 0.18276464465750122, 0.18276464465750122, 0.18276464465750122, 0.06723535534249878, 0, 0, 0.06723535534249878, 0.06723535534249878, 0.06723535534249878, 0]]
[[2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0.19593864937345473, 0.19593864937345473, 0.19593864937345473, 0.19593864937345473, 0, 0, 0.0720818008353937, 0.0720818008353937, 0.0720818008353937, 0]]
[[1, 2, 2, 2, 2, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0.016779044306641587, 0.016779044306641587, 0.916104778466792, 0, 0, 0.016779044306641587, 0.016779044306641584, 0.016779044306641584, 0]]
[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0.028501772744401424, 0.028501772744401424, 0.5724734088339787, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424, 0.028501772744401424]]
[[2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0.11522337695316583, 0.11522337695316583, 0, 0.11522337695316583, 0.11522337695316583, 0.042388311523417085, 0.042388311523417085, 0.042388311523417085, 0.042388311523417085, 0.042388311523417085, 0.042388311523417085, 0.042388311523417085, 0.11522337695316583, 0.04238831152341709, 0.04238831152341709, 0.04238831152341709]]
[[1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0.27593640822525173, 0, 0.27593640822525173, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803, 0.03734393196245803]]
[[2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0.5941795236435892, 0.029582456566428206, 0.08041345412570075, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206, 0.029582456566428206]]
[[1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0.12184309643833416, 0.12184309643833416, 0.12184309643833416, 0.12184309643833416, 0.12184309643833416, 0.12184309643833416, 0.04482357022833252, 0.04482357022833252, 0.04482357022833252, 0.04482357022833252, 0.04482357022833252, 0.04482357022833252]]
[[2, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0.13052585518832557, 0.13052585518832557, 0.04801777866510582, 0.04801777866510582, 0.04801777866510582, 0.04801777866510582, 0.04801777866510582, 0.04801777866510582, 0.04801777866510582, 0.3548060603025022, 0.04801777866510582]]
[[1, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0.16110124566120113, 0.16110124566120113, 0.16110124566120113, 0.16110124566120113, 0.05926583622586591, 0.05926583622586591, 0.05926583622586591, 0.05926583622586591, 0.05926583622586592, 0, 0.05926583622586592]]
[[2, 2, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0.14439268739689323, 0.14439268739689323, 0.053119101148811854, 0.053119101148811854, 0.053119101148811854, 0.053119101148811854, 0.053119101148811854, 0.3925000183133423, 0, 0.053119101148811854]]
[[1, 2, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0.18276464465750122, 0.18276464465750122, 0.18276464465750122, 0.06723535534249878, 0.18276464465750122, 0.06723535534249878, 0.06723535534249878, 0, 0, 0.06723535534249878]]
[[2, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0.7224020952876511, 0.09776649217647673, 0.03596628250717445, 0.03596628250717445, 0.03596628250717445, 0.03596628250717445, 0, 0, 0.03596628250717445]]
[[1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0.15494169386417578, 0.15494169386417578, 0.15494169386417578, 0.4211751909016534, 0.05699986375290969, 0, 0, 0.05699986375290969]]
[[2, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0, 0.2, 0, 0, 0.2]]
[[1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 0, 0, 1, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0.44039853898894116, 0.44039853898894116, 0, 0.05960146101105877, 0, 0, 0.05960146101105877]]
[[2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 0, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5761168847658291, 0, 0.21194155761708547, 0, 0, 0.21194155761708547]]
